id,order_id,product_id,quantity
4543,1819,428,4
4544,1819,254,5
4545,1820,122,1
4546,1821,165,1
4547,1822,252,3
4548,1823,462,3
4549,1824,458,4
4550,1824,454,3
4551,1825,35,4
4552,1825,368,1
4553,1825,184,3
4554,1825,164,4
4555,1826,256,1
4556,1827,280,4
4557,1827,412,1
4558,1827,307,4
4559,1827,181,3
4560,1828,9,5
4561,1828,134,5
4562,1828,346,1
4563,1828,20,3
4564,1829,282,3
4565,1830,171,2
4566,1830,121,1
4567,1831,28,3
4568,1831,346,2
4569,1831,217,5
4570,1831,117,4
4571,1832,249,3
4572,1832,149,5
4573,1833,21,3
4574,1833,212,5
4575,1833,20,5
4576,1833,17,5
4577,1834,284,5
4578,1834,388,4
4579,1835,411,4
4580,1835,282,5
4581,1835,109,5
4582,1835,281,3
4583,1836,435,1
4584,1836,408,1
4585,1836,418,4
4586,1836,176,2
4587,1837,125,5
4588,1838,207,1
4589,1839,399,2
4590,1840,166,4
4591,1840,108,2
4592,1841,195,2
4593,1841,166,2
4594,1841,318,5
4595,1841,199,5
4596,1842,44,1
4597,1842,251,5
4598,1842,158,5
4599,1843,298,5
4600,1844,342,5
4601,1844,484,3
4602,1845,388,5
4603,1845,418,1
4604,1845,34,2
4605,1845,11,1
4606,1846,327,2
4607,1846,481,5
4608,1847,183,5
4609,1847,278,5
4610,1847,302,3
4611,1847,158,1
4612,1848,9,2
4613,1849,330,2
4614,1849,84,5
4615,1849,131,4
4616,1849,224,1
4617,1850,219,4
4618,1851,124,3
4619,1851,282,2
4620,1851,369,5
4621,1851,444,1
4622,1852,280,5
4623,1852,77,2
4624,1852,366,3
4625,1852,353,3
4626,1853,311,1
4627,1853,79,2
4628,1853,245,2
4629,1853,354,5
4630,1854,168,2
4631,1855,371,4
4632,1855,108,1
4633,1855,67,3
4634,1855,305,5
4635,1856,430,5
4636,1856,115,3
4637,1856,454,1
4638,1856,17,1
4639,1857,172,3
4640,1857,21,5
4641,1857,199,5
4642,1858,491,5
4643,1858,160,5
4644,1858,33,4
4645,1858,90,3
4646,1859,24,1
4647,1859,475,4
4648,1859,356,1
4649,1860,245,1
4650,1860,405,1
4651,1860,62,3
4652,1861,375,1
4653,1861,206,3
4654,1862,421,1
4655,1863,483,3
4656,1863,186,4
4657,1863,463,5
4658,1863,139,1
4659,1864,290,5
4660,1864,423,1
4661,1864,228,5
4662,1865,305,2
4663,1866,368,4
4664,1867,136,4
4665,1867,452,2
4666,1867,410,5
4667,1867,117,3
4668,1868,33,4
4669,1868,83,2
4670,1869,482,4
4671,1869,185,2
4672,1869,269,4
4673,1869,330,1
4674,1870,129,2
4675,1870,460,1
4676,1870,287,3
4677,1870,360,5
4678,1871,147,2
4679,1872,382,3
4680,1873,399,1
4681,1873,439,1
4682,1873,336,4
4683,1873,256,4
4684,1874,122,3
4685,1874,482,4
4686,1874,399,2
4687,1875,148,4
4688,1875,107,4
4689,1875,219,3
4690,1875,225,3
4691,1876,244,3
4692,1876,250,5
4693,1877,287,2
4694,1877,237,5
4695,1878,477,5
4696,1878,263,5
4697,1878,54,3
4698,1878,57,3
4699,1879,47,1
4700,1879,259,5
4701,1879,448,5
4702,1879,339,1
4703,1880,229,1
4704,1880,20,5
4705,1880,347,4
4706,1880,36,2
4707,1881,459,3
4708,1881,102,1
4709,1881,157,1
4710,1882,130,5
4711,1882,56,2
4712,1882,21,5
4713,1883,173,2
4714,1884,92,1
4715,1885,326,5
4716,1886,303,1
4717,1886,231,4
4718,1887,435,4
4719,1887,374,5
4720,1887,341,3
4721,1888,18,2
4722,1888,296,1
4723,1889,280,5
4724,1890,343,1
4725,1891,27,4
4726,1891,191,5
4727,1892,34,2
4728,1893,180,4
4729,1894,249,2
4730,1894,414,5
4731,1894,342,4
4732,1894,156,5
4733,1895,164,5
4734,1895,344,4
4735,1895,3,3
4736,1895,106,5
4737,1896,408,2
4738,1896,80,1
4739,1896,424,4
4740,1896,49,4
4741,1897,232,5
4742,1897,325,2
4743,1897,449,1
4744,1897,161,3
4745,1898,146,4
4746,1898,75,3
4747,1898,150,3
4748,1899,306,3
4749,1900,497,2
4750,1900,22,3
4751,1901,171,4
4752,1902,257,3
4753,1902,390,2
4754,1902,80,5
4755,1902,495,4
4756,1903,286,1
4757,1903,238,1
4758,1904,195,3
4759,1904,180,5
4760,1905,335,3
4761,1905,234,5
4762,1906,167,1
4763,1906,381,2
4764,1906,224,3
4765,1907,225,5
4766,1907,147,2
4767,1907,108,2
4768,1907,361,3
4769,1908,325,4
4770,1908,180,5
4771,1908,410,5
4772,1909,340,5
4773,1909,453,2
4774,1909,245,1
4775,1909,481,2
4776,1910,126,4
4777,1910,133,3
4778,1911,33,1
4779,1911,256,4
4780,1911,20,3
4781,1912,31,5
4782,1912,451,2
4783,1912,17,2
4784,1912,306,1
4785,1913,400,5
4786,1913,399,2
4787,1913,89,1
4788,1913,389,5
4789,1914,42,5
4790,1914,250,5
4791,1915,387,2
4792,1916,349,4
4793,1916,169,4
4794,1916,122,5
4795,1917,459,5
4796,1917,386,1
4797,1917,187,5
4798,1917,220,1
4799,1918,272,5
4800,1918,99,4
4801,1918,433,2
4802,1918,24,4
4803,1919,49,3
4804,1919,495,2
4805,1919,150,2
4806,1920,490,3
4807,1920,421,2
4808,1920,123,5
4809,1921,148,2
4810,1921,24,2
4811,1922,432,1
4812,1922,100,5
4813,1922,496,4
4814,1922,496,5
4815,1923,16,4
4816,1923,112,4
4817,1924,269,4
4818,1924,445,4
4819,1924,155,2
4820,1924,415,4
4821,1925,36,4
4822,1925,288,2
4823,1925,445,4
4824,1925,285,1
4825,1926,123,3
4826,1927,477,2
4827,1928,201,5
4828,1928,349,2
4829,1928,213,5
4830,1929,98,1
4831,1929,281,1
4832,1929,460,3
4833,1930,464,1
4834,1930,465,2
4835,1930,285,4
4836,1930,21,4
4837,1931,201,2
4838,1931,27,5
4839,1931,108,5
4840,1931,210,1
4841,1932,438,3
4842,1932,156,2
4843,1932,105,5
4844,1932,422,4
4845,1933,307,1
4846,1933,117,1
4847,1933,183,2
4848,1934,269,5
4849,1934,6,4
4850,1934,297,1
4851,1935,206,1
4852,1936,34,3
4853,1936,445,3
4854,1937,105,2
4855,1938,235,2
4856,1938,228,5
4857,1939,122,3
4858,1939,272,4
4859,1940,178,4
4860,1941,51,5
4861,1941,497,1
4862,1942,443,2
4863,1943,167,1
4864,1943,171,1
4865,1943,186,2
4866,1944,396,3
4867,1944,416,5
4868,1944,14,5
4869,1945,288,5
4870,1945,165,4
4871,1946,11,2
4872,1947,162,3
4873,1947,46,5
4874,1948,297,5
4875,1949,253,2
4876,1949,216,5
4877,1950,100,4
4878,1950,420,2
4879,1950,22,2
4880,1951,43,3
4881,1952,271,4
4882,1952,274,2
4883,1953,184,4
4884,1953,394,3
4885,1953,331,2
4886,1954,289,4
4887,1955,22,2
4888,1955,78,1
4889,1956,361,2
4890,1956,177,5
4891,1957,457,4
4892,1957,499,5
4893,1958,16,1
4894,1958,435,2
4895,1959,411,4
4896,1959,222,4
4897,1959,82,3
4898,1959,267,1
4899,1960,120,2
4900,1960,195,5
4901,1960,137,5
4902,1960,416,5
4903,1961,214,1
4904,1961,383,1
4905,1962,86,4
4906,1963,309,5
4907,1963,59,5
4908,1964,264,3
4909,1965,100,4
4910,1966,32,4
4911,1966,199,2
4912,1967,216,5
4913,1967,351,3
4914,1968,468,5
4915,1969,244,5
4916,1969,451,5
4917,1970,471,2
4918,1970,415,3
4919,1970,312,4
4920,1970,373,5
4921,1971,12,3
4922,1972,182,2
4923,1972,194,3
4924,1972,125,2
4925,1972,211,5
4926,1973,75,3
4927,1973,428,5
4928,1974,290,1
4929,1974,13,2
4930,1975,54,5
4931,1975,267,1
4932,1975,174,3
4933,1975,333,3
4934,1976,60,3
4935,1977,28,1
4936,1978,18,4
4937,1978,223,2
4938,1978,266,5
4939,1978,159,4
4940,1979,175,5
4941,1979,103,5
4942,1979,63,2
4943,1979,112,3
4944,1980,235,2
4945,1981,102,1
4946,1981,44,4
4947,1982,237,5
4948,1982,278,1
4949,1982,89,1
4950,1983,223,1
4951,1983,457,4
4952,1984,357,2
4953,1984,287,3
4954,1984,373,5
4955,1984,414,3
4956,1985,454,1
4957,1985,133,1
4958,1985,180,5
4959,1986,195,3
4960,1986,191,1
4961,1987,453,2
4962,1987,54,2
4963,1987,475,5
4964,1987,433,3
4965,1988,417,5
4966,1988,135,4
4967,1989,232,1
4968,1989,181,1
4969,1989,262,1
4970,1989,334,3
4971,1990,147,1
4972,1991,69,5
4973,1992,264,3
4974,1992,34,2
4975,1993,495,2
4976,1994,76,4
4977,1994,8,2
4978,1994,249,5
4979,1994,301,5
4980,1995,43,1
4981,1996,17,3
4982,1996,348,4
4983,1997,10,2
4984,1998,198,4
4985,1998,267,1
4986,1998,173,3
4987,1998,416,5
4988,1999,461,1
4989,1999,56,3
4990,1999,202,4
4991,1999,66,2
4992,2000,85,4
4993,2000,224,4
4994,2001,65,2
4995,2001,425,1
4996,2001,43,5
4997,2002,80,5
4998,2002,188,3
4999,2002,31,4
5000,2003,174,3
5001,2003,324,4
5002,2003,472,4
5003,2003,108,4
5004,2004,466,3
5005,2004,139,3
5006,2004,26,5
5007,2005,489,1
5008,2006,109,3
5009,2006,435,1
5010,2006,98,1
5011,2006,429,5
5012,2007,145,4
5013,2007,322,2
5014,2007,397,1
5015,2008,320,4
5016,2008,164,1
5017,2008,330,4
5018,2008,455,5
5019,2009,277,1
5020,2009,61,4
5021,2010,432,5
5022,2010,486,2
5023,2010,152,3
5024,2011,62,1
5025,2011,431,3
5026,2011,445,5
5027,2011,132,3
5028,2012,449,1
5029,2013,375,2
5030,2014,429,1
5031,2014,242,3
5032,2014,475,5
5033,2015,23,3
5034,2015,366,3
5035,2015,399,5
5036,2015,9,1
5037,2016,339,1
5038,2017,263,2
5039,2018,302,2
5040,2018,238,5
5041,2018,288,1
5042,2019,492,5
5043,2019,288,3
5044,2019,104,2
5045,2019,264,3
5046,2020,276,5
5047,2020,282,4
5048,2021,198,4
5049,2022,131,3
5050,2023,271,3
5051,2023,195,5
5052,2023,388,5
5053,2024,89,1
5054,2024,177,1
5055,2024,10,2
5056,2024,433,1
5057,2025,399,2
5058,2026,349,2
5059,2026,381,2
5060,2026,265,2
5061,2026,375,4
5062,2027,156,4
5063,2028,361,5
5064,2028,140,3
5065,2028,327,1
5066,2029,459,3
5067,2030,235,5
5068,2031,373,4
5069,2031,230,5
5070,2031,74,1
5071,2032,486,3
5072,2032,273,4
5073,2033,373,4
5074,2033,357,3
5075,2034,253,4
5076,2034,429,1
5077,2034,389,4
5078,2035,348,4
5079,2036,256,5
5080,2036,18,2
5081,2036,183,3
5082,2036,298,3
5083,2037,223,5
5084,2037,129,3
5085,2037,413,1
5086,2037,370,1
5087,2038,296,3
5088,2038,57,2
5089,2039,230,4
5090,2039,241,2
5091,2039,464,5
5092,2039,464,2
5093,2040,464,5
5094,2040,55,5
5095,2040,425,1
5096,2041,108,4
5097,2041,380,2
5098,2041,252,4
5099,2042,377,4
5100,2042,294,5
5101,2042,328,5
5102,2043,293,3
5103,2043,5,2
5104,2044,451,4
5105,2044,116,2
5106,2044,374,3
5107,2045,146,2
5108,2046,440,4
5109,2046,110,5
5110,2046,210,5
5111,2046,123,4
5112,2047,358,3
5113,2047,404,2
5114,2047,259,1
5115,2048,196,5
5116,2049,311,1
5117,2049,456,3
5118,2050,37,1
5119,2050,35,5
5120,2050,58,2
5121,2051,235,2
5122,2052,243,3
5123,2052,113,5
5124,2052,190,5
5125,2053,169,4
5126,2053,354,1
5127,2053,38,3
5128,2054,413,2
5129,2055,32,2
5130,2055,90,2
5131,2055,17,2
5132,2055,201,3
5133,2056,421,4
5134,2056,482,3
5135,2057,186,2
5136,2057,247,3
5137,2057,368,3
5138,2058,250,5
5139,2058,137,3
5140,2058,476,4
5141,2058,317,2
5142,2059,88,3
5143,2059,144,4
5144,2059,126,3
5145,2060,89,2
5146,2060,125,5
5147,2060,124,5
5148,2060,6,3
5149,2061,23,5
5150,2061,279,5
5151,2062,300,1
5152,2062,212,5
5153,2062,73,2
5154,2062,255,4
5155,2063,264,2
5156,2064,458,4
5157,2065,492,1
5158,2065,128,3
5159,2066,329,2
5160,2066,209,3
5161,2066,375,2
5162,2067,337,1
5163,2067,300,3
5164,2067,434,1
5165,2068,145,4
5166,2069,367,2
5167,2069,109,5
5168,2069,242,1
5169,2069,324,2
5170,2070,342,3
5171,2070,449,5
5172,2070,371,1
5173,2071,433,5
5174,2071,489,4
5175,2072,178,4
5176,2072,369,4
5177,2072,189,2
5178,2073,361,3
5179,2073,436,1
5180,2073,234,5
5181,2073,83,3
5182,2074,322,2
5183,2075,251,3
5184,2076,187,5
5185,2076,214,1
5186,2076,408,2
5187,2077,445,1
5188,2077,340,1
5189,2077,59,4
5190,2078,155,5
5191,2079,159,1
5192,2079,107,1
5193,2080,214,4
5194,2080,97,1
5195,2080,45,3
5196,2081,303,1
5197,2081,185,5
5198,2082,82,5
5199,2082,425,1
5200,2082,420,3
5201,2083,410,3
5202,2083,224,2
5203,2083,44,4
5204,2083,51,2
5205,2084,389,5
5206,2084,97,2
5207,2084,408,5
5208,2085,354,1
5209,2086,318,3
5210,2086,60,1
5211,2086,289,1
5212,2086,253,3
5213,2087,216,3
5214,2087,391,4
5215,2087,275,4
5216,2088,88,1
5217,2089,157,3
5218,2089,328,4
5219,2090,19,1
5220,2090,364,4
5221,2091,9,1
5222,2091,413,5
5223,2092,252,2
5224,2092,354,5
5225,2093,115,3
5226,2094,60,2
5227,2094,134,2
5228,2095,349,3
5229,2095,29,5
5230,2095,444,5
5231,2095,28,1
5232,2096,57,2
5233,2096,45,4
5234,2096,389,2
5235,2097,72,3
5236,2097,458,4
5237,2097,417,4
5238,2098,115,1
5239,2098,424,4
5240,2098,371,3
5241,2099,69,2
5242,2099,46,3
5243,2099,211,1
5244,2100,33,3
5245,2100,213,4
5246,2100,73,5
5247,2101,183,4
5248,2101,447,5
5249,2101,284,2
5250,2101,453,5
5251,2102,130,1
5252,2102,395,4
5253,2102,355,4
5254,2102,145,2
5255,2103,40,2
5256,2103,232,2
5257,2103,453,4
5258,2104,3,3
5259,2104,120,5
5260,2105,101,5
5261,2105,162,5
5262,2105,136,2
5263,2105,13,2
5264,2106,227,2
5265,2106,126,2
5266,2106,227,4
5267,2107,303,2
5268,2108,320,2
5269,2108,320,3
5270,2108,493,3
5271,2109,306,5
5272,2110,110,2
5273,2110,411,1
5274,2110,152,4
5275,2110,152,3
5276,2111,256,4
5277,2111,328,4
5278,2111,466,2
5279,2112,370,1
5280,2113,324,4
5281,2113,361,1
5282,2114,371,3
5283,2114,72,4
5284,2115,360,4
5285,2115,430,4
5286,2116,28,5
5287,2116,415,5
5288,2116,363,4
5289,2117,459,3
5290,2117,101,1
5291,2117,181,4
5292,2117,274,3
5293,2118,463,2
5294,2118,108,5
5295,2119,496,4
5296,2119,475,5
5297,2119,425,4
5298,2120,80,2
5299,2120,197,3
5300,2121,2,2
5301,2122,207,2
5302,2122,395,5
5303,2122,132,1
5304,2123,191,1
5305,2123,364,1
5306,2123,303,4
5307,2124,52,1
5308,2124,403,5
5309,2124,267,3
5310,2124,212,2
5311,2125,300,5
5312,2126,334,3
5313,2126,273,2
5314,2127,333,5
5315,2127,150,2
5316,2127,419,2
5317,2127,388,1
5318,2128,358,3
5319,2128,16,5
5320,2129,72,1
5321,2129,464,2
5322,2129,222,1
5323,2129,406,3
5324,2130,22,2
5325,2130,133,5
5326,2130,302,4
5327,2130,61,4
5328,2131,159,2
5329,2132,482,2
5330,2132,113,1
5331,2133,424,1
5332,2134,76,3
5333,2134,430,5
5334,2135,429,5
5335,2135,164,4
5336,2136,398,2
5337,2137,429,4
5338,2137,497,1
5339,2137,478,4
5340,2138,175,3
5341,2138,223,2
5342,2139,254,2
5343,2139,476,5
5344,2139,235,1
5345,2140,359,3
5346,2141,181,3
5347,2141,187,5
5348,2142,455,2
5349,2142,63,1
5350,2142,423,5
5351,2142,104,5
5352,2143,82,4
5353,2143,49,2
5354,2143,161,2
5355,2144,443,2
5356,2145,21,3
5357,2145,187,3
5358,2146,339,4
5359,2147,99,3
5360,2148,203,2
5361,2148,131,4
5362,2148,82,2
5363,2149,328,4
5364,2149,283,3
5365,2150,355,2
5366,2150,219,1
5367,2150,186,4
5368,2150,14,4
5369,2151,92,1
5370,2151,451,4
5371,2151,33,4
5372,2151,451,2
5373,2152,290,1
5374,2152,269,5
5375,2152,471,1
5376,2152,296,5
5377,2153,364,2
5378,2153,404,2
5379,2154,47,4
5380,2154,129,4
5381,2154,67,1
5382,2155,235,4
5383,2155,10,3
5384,2155,278,3
5385,2155,482,3
5386,2156,64,4
5387,2156,178,4
5388,2157,427,5
5389,2158,260,4
5390,2158,78,5
5391,2158,21,1
5392,2158,59,4
5393,2159,449,4
5394,2160,117,2
5395,2161,50,2
5396,2161,127,1
5397,2161,380,3
5398,2162,175,5
5399,2162,310,3
5400,2162,7,2
5401,2162,229,4
5402,2163,116,2
5403,2163,414,3
5404,2163,401,3
5405,2163,499,4
5406,2164,329,2
5407,2165,370,2
5408,2166,411,1
5409,2166,175,5
5410,2166,90,1
5411,2166,215,1
5412,2167,305,1
5413,2167,447,1
5414,2167,486,1
5415,2167,275,4
5416,2168,281,4
5417,2168,410,5
5418,2169,206,5
5419,2169,325,5
5420,2169,340,5
5421,2170,418,5
5422,2171,109,4
5423,2171,443,1
5424,2172,409,2
5425,2172,134,3
5426,2173,215,3
5427,2173,389,4
5428,2174,459,3
5429,2174,236,2
5430,2175,269,1
5431,2175,458,5
5432,2176,339,3
5433,2177,103,1
5434,2177,99,5
5435,2178,215,3
5436,2178,439,3
5437,2178,353,3
5438,2178,214,3
5439,2179,216,2
5440,2179,47,1
5441,2179,432,5
5442,2180,127,3
5443,2180,367,4
5444,2181,495,3
5445,2181,234,1
5446,2181,7,4
5447,2182,233,3
5448,2182,376,5
5449,2182,15,4
5450,2182,408,5
5451,2183,63,3
5452,2184,246,5
5453,2184,325,2
5454,2185,74,5
5455,2185,73,3
5456,2186,105,3
5457,2186,139,2
5458,2186,10,3
5459,2186,47,2
5460,2187,134,4
5461,2188,173,1
5462,2188,416,4
5463,2189,228,1
5464,2189,410,1
5465,2189,447,3
5466,2189,356,2
5467,2190,193,1
5468,2190,135,1
5469,2191,49,5
5470,2192,396,1
5471,2192,456,5
5472,2193,127,3
5473,2193,499,3
5474,2193,6,5
5475,2193,61,1
5476,2194,416,5
5477,2195,390,3
5478,2195,370,2
5479,2196,403,3
5480,2196,29,3
5481,2197,268,4
5482,2197,294,5
5483,2197,195,5
5484,2197,415,3
5485,2198,38,5
5486,2198,99,5
5487,2198,109,3
5488,2199,227,5
5489,2199,94,1
5490,2200,438,4
5491,2200,351,2
5492,2201,225,3
5493,2202,299,4
5494,2203,124,2
5495,2203,9,2
5496,2204,410,3
5497,2204,417,5
5498,2204,92,3
5499,2204,189,3
5500,2205,270,5
5501,2205,100,3
5502,2205,137,5
5503,2206,297,1
5504,2206,400,1
5505,2207,343,4
5506,2207,173,5
5507,2207,362,1
5508,2208,129,4
5509,2209,114,3
5510,2209,161,1
5511,2209,342,4
5512,2210,130,4
5513,2210,101,4
5514,2211,265,1
5515,2212,428,5
5516,2213,277,5
5517,2213,206,3
5518,2214,446,5
5519,2214,497,4
5520,2214,397,1
5521,2215,245,1
5522,2216,70,2
5523,2216,278,1
5524,2216,136,3
5525,2216,442,2
5526,2217,411,3
5527,2217,334,1
5528,2217,304,5
5529,2217,74,2
5530,2218,76,5
5531,2218,430,1
5532,2218,225,3
5533,2218,278,4
5534,2219,276,5
5535,2219,101,2
5536,2219,325,4
5537,2219,129,5
5538,2220,413,4
5539,2220,179,1
5540,2221,318,1
5541,2222,179,2
5542,2223,108,5
5543,2223,202,4
5544,2223,469,4
5545,2223,382,4
5546,2224,141,3
5547,2224,157,5
5548,2225,268,1
5549,2225,279,1
5550,2226,261,3
5551,2226,431,3
5552,2227,129,1
5553,2228,137,5
5554,2228,84,1
5555,2228,471,1
5556,2229,394,3
5557,2229,326,4
5558,2229,237,3
5559,2230,275,4
5560,2230,477,4
5561,2230,344,5
5562,2230,406,4
5563,2231,171,4
5564,2232,296,1
5565,2233,342,5
5566,2233,158,3
5567,2233,333,3
5568,2233,370,2
5569,2234,472,1
5570,2234,65,1
5571,2234,39,4
5572,2235,22,5
5573,2236,159,2
5574,2237,134,1
5575,2238,459,3
5576,2238,361,3
5577,2238,444,5
5578,2239,81,4
5579,2239,433,4
5580,2240,366,3
5581,2240,491,1
5582,2240,471,3
5583,2241,59,5
5584,2241,204,4
5585,2241,429,3
5586,2241,469,1
5587,2242,149,4
5588,2242,270,4
5589,2242,230,1
5590,2242,243,2
5591,2243,144,5
5592,2244,339,1
5593,2244,359,3
5594,2244,107,5
5595,2245,40,3
5596,2245,406,1
5597,2245,279,4
5598,2246,313,1
5599,2247,191,5
5600,2247,162,3
5601,2248,374,3
5602,2248,154,4
5603,2249,53,5
5604,2249,266,4
5605,2250,447,4
5606,2251,427,4
5607,2251,380,1
5608,2251,360,3
5609,2252,245,4
5610,2252,408,1
5611,2252,300,1
5612,2252,413,2
5613,2253,454,3
5614,2253,175,4
5615,2253,478,1
5616,2254,347,4
5617,2254,328,4
5618,2254,420,3
5619,2254,279,2
5620,2255,258,1
5621,2255,36,5
5622,2255,162,5
5623,2256,223,4
5624,2256,188,2
5625,2256,326,4
5626,2256,219,1
5627,2257,308,1
5628,2257,360,1
5629,2257,3,2
5630,2258,41,5
5631,2259,94,3
5632,2259,29,4
5633,2259,147,3
5634,2260,90,3
5635,2261,204,5
5636,2261,97,1
5637,2261,426,3
5638,2262,83,3
5639,2262,120,2
5640,2262,7,1
5641,2263,40,4
5642,2264,312,5
5643,2264,186,5
5644,2264,435,1
5645,2265,110,3
5646,2265,72,3
5647,2265,227,3
5648,2265,292,2
5649,2266,391,1
5650,2266,458,4
5651,2266,483,4
5652,2267,234,5
5653,2267,189,2
5654,2268,342,5
5655,2268,446,3
5656,2268,28,3
5657,2269,11,4
5658,2269,128,4
5659,2269,481,5
5660,2269,456,1
5661,2270,52,5
5662,2270,345,3
5663,2270,378,3
5664,2271,347,4
5665,2271,96,2
5666,2272,363,4
5667,2272,105,2
5668,2273,143,3
5669,2273,441,1
5670,2274,349,5
5671,2274,202,2
5672,2274,465,4
5673,2274,411,4
5674,2275,131,5
5675,2276,499,1
5676,2276,95,5
5677,2277,106,1
5678,2277,467,5
5679,2278,325,2
5680,2279,331,5
5681,2279,22,4
5682,2279,116,1
5683,2280,218,2
5684,2280,468,5
5685,2281,217,1
5686,2281,30,1
5687,2281,145,1
5688,2282,274,5
5689,2282,316,1
5690,2282,311,1
5691,2282,48,3
5692,2283,495,5
5693,2283,5,5
5694,2283,468,1
5695,2283,461,1
5696,2284,354,3
5697,2284,146,2
5698,2285,478,1
5699,2285,390,1
5700,2285,442,4
5701,2285,231,1
5702,2286,244,4
5703,2286,278,1
5704,2286,206,4
5705,2286,443,1
5706,2287,183,2
5707,2287,435,3
5708,2287,299,4
5709,2287,333,3
5710,2288,352,1
5711,2288,433,2
5712,2289,248,5
5713,2290,500,3
5714,2290,365,2
5715,2291,202,2
5716,2291,202,3
5717,2291,148,5
5718,2291,316,3
5719,2292,178,1
5720,2292,340,3
5721,2292,102,2
5722,2293,295,4
5723,2293,52,1
5724,2293,37,4
5725,2294,2,4
5726,2294,385,5
5727,2294,78,3
5728,2295,350,1
5729,2295,429,1
5730,2296,286,4
5731,2296,361,2
5732,2297,201,3
5733,2297,391,4
5734,2297,323,2
5735,2297,324,1
5736,2298,309,2
5737,2298,307,3
5738,2298,158,4
5739,2299,461,5
5740,2299,281,4
5741,2299,487,3
5742,2299,139,1
5743,2300,228,5
5744,2300,69,4
5745,2300,315,5
5746,2300,342,3
5747,2301,54,1
5748,2301,473,1
5749,2301,213,4
5750,2302,440,4
5751,2303,409,3
5752,2303,351,3
5753,2304,194,4
5754,2304,159,1
5755,2304,317,2
5756,2304,221,3
5757,2305,83,4
5758,2306,411,2
5759,2307,92,1
5760,2307,280,4
5761,2308,117,5
5762,2309,133,1
5763,2309,13,4
5764,2309,74,4
5765,2310,91,5
5766,2311,8,2
5767,2311,429,1
5768,2312,463,2
5769,2312,251,3
5770,2312,459,2
5771,2313,387,1
5772,2313,255,1
5773,2314,291,4
5774,2314,4,5
5775,2315,19,2
5776,2315,275,2
5777,2316,274,1
5778,2316,284,3
5779,2316,12,1
5780,2317,491,2
5781,2317,14,3
5782,2318,184,5
5783,2319,115,1
5784,2319,398,2
5785,2320,164,3
5786,2320,317,3
5787,2320,156,4
5788,2320,380,4
5789,2321,35,2
5790,2322,425,5
5791,2322,31,3
5792,2323,190,5
5793,2323,77,4
5794,2324,21,5
5795,2324,455,5
5796,2324,331,4
5797,2324,138,1
5798,2325,475,5
5799,2326,140,5
5800,2326,143,5
5801,2326,397,4
5802,2326,494,4
5803,2327,181,4
5804,2328,471,3
5805,2328,347,2
5806,2328,358,4
5807,2329,283,4
5808,2329,252,2
5809,2329,259,5
5810,2330,297,4
5811,2330,236,3
5812,2330,391,3
5813,2330,414,3
5814,2331,9,1
5815,2331,373,4
5816,2332,384,1
5817,2332,463,2
5818,2332,28,2
5819,2333,431,2
5820,2333,173,5
5821,2333,402,1
5822,2334,336,2
5823,2334,95,4
5824,2335,321,4
5825,2335,68,2
5826,2336,62,1
5827,2337,331,4
5828,2338,127,4
5829,2338,171,2
5830,2339,148,1
5831,2339,253,5
5832,2340,388,3
5833,2341,148,2
5834,2342,357,1
5835,2342,182,4
5836,2342,449,5
5837,2343,31,5
5838,2343,377,1
5839,2343,79,3
5840,2344,499,3
5841,2344,203,5
5842,2344,18,4
5843,2344,280,1
5844,2345,339,4
5845,2346,465,1
5846,2346,157,3
5847,2346,54,3
5848,2347,176,2
5849,2348,163,4
5850,2348,380,1
5851,2348,294,3
5852,2349,236,5
5853,2350,173,3
5854,2350,409,2
5855,2350,70,3
5856,2351,425,4
5857,2352,10,5
5858,2352,448,5
5859,2352,303,1
5860,2353,204,4
5861,2353,140,3
5862,2354,271,4
5863,2354,110,3
5864,2354,420,4
5865,2355,421,4
5866,2355,218,2
5867,2355,322,4
5868,2356,422,2
5869,2356,264,2
5870,2356,151,5
5871,2357,276,3
5872,2357,366,3
5873,2358,272,5
5874,2358,414,5
5875,2358,444,2
5876,2359,442,1
5877,2359,34,3
5878,2360,309,4
5879,2360,231,2
5880,2360,483,4
5881,2361,404,5
5882,2362,93,1
5883,2362,85,4
5884,2362,104,4
5885,2363,296,1
5886,2363,352,3
5887,2363,63,4
5888,2363,27,1
5889,2364,223,2
5890,2364,327,2
5891,2365,129,1
5892,2366,124,2
5893,2366,336,1
5894,2366,22,2
5895,2367,486,1
5896,2367,192,2
5897,2367,407,3
5898,2367,249,3
5899,2368,432,2
5900,2369,494,5
5901,2369,357,3
5902,2369,96,1
5903,2370,122,1
5904,2370,290,1
5905,2370,267,4
5906,2371,86,2
5907,2371,473,2
5908,2371,132,2
5909,2372,406,3
5910,2372,463,3
5911,2372,13,2
5912,2373,373,4
5913,2374,128,3
5914,2374,334,1
5915,2375,234,2
5916,2375,130,4
5917,2376,169,4
5918,2377,15,4
5919,2377,40,2
5920,2377,371,1
5921,2377,75,3
5922,2378,462,3
5923,2378,70,2
5924,2379,412,5
5925,2379,387,1
5926,2380,279,2
5927,2381,307,2
5928,2382,249,3
5929,2382,300,1
5930,2382,375,2
5931,2383,99,5
5932,2383,186,2
5933,2384,499,4
5934,2384,370,1
5935,2384,220,3
5936,2384,8,5
5937,2385,85,1
5938,2385,438,5
5939,2386,380,5
5940,2386,465,3
