id,id,wishlist_id,product_id,quantity
81634,,24482,1333,1
81635,,24482,863,5
81636,,24482,1840,4
81637,,24483,1010,4
81638,,24483,1038,5
81639,,24484,147,2
81640,,24484,601,5
81641,,24485,1522,5
81642,,24485,1755,1
81643,,24485,1371,2
81644,,24485,806,1
81645,,24486,816,4
81646,,24486,1395,5
81647,,24486,292,5
81648,,24487,417,2
81649,,24487,1978,3
81650,,24488,1100,4
81651,,24488,1234,4
81652,,24488,1630,2
81653,,24488,834,2
81654,,24489,1229,3
81655,,24489,1568,1
81656,,24490,1265,4
81657,,24490,425,2
81658,,24491,896,2
81659,,24491,1937,1
81660,,24491,832,1
81661,,24492,1712,5
81662,,24492,1040,1
81663,,24492,436,3
81664,,24492,795,3
81665,,24492,1219,2
81666,,24493,600,4
81667,,24493,169,4
81668,,24493,505,2
81669,,24494,708,3
81670,,24494,1202,1
81671,,24494,1476,2
81672,,24495,1555,4
81673,,24495,1512,5
81674,,24495,1051,5
81675,,24496,123,1
81676,,24496,22,4
81677,,24497,1674,3
81678,,24497,651,5
81679,,24497,124,4
81680,,24497,1534,4
81681,,24497,827,2
81682,,24498,1286,2
81683,,24498,1255,2
81684,,24498,1006,1
81685,,24498,454,1
81686,,24498,891,5
81687,,24499,1034,4
81688,,24499,1095,2
81689,,24500,71,2
81690,,24500,1154,5
81691,,24500,1460,4
81692,,24501,1997,1
81693,,24501,979,4
81694,,24501,1774,5
81695,,24502,716,2
81696,,24502,1403,4
81697,,24502,407,3
81698,,24502,1486,1
81699,,24502,472,5
81700,,24503,1233,1
81701,,24503,339,3
81702,,24503,1472,2
81703,,24503,1981,4
81704,,24503,1372,5
81705,,24503,1634,3
81706,,24504,1966,4
81707,,24504,886,1
81708,,24504,192,2
81709,,24504,1752,4
81710,,24504,1796,3
81711,,24504,837,3
81712,,24505,440,3
81713,,24505,1972,5
81714,,24505,232,5
81715,,24505,1877,3
81716,,24505,1418,3
81717,,24506,375,2
81718,,24506,1106,4
81719,,24506,1481,1
81720,,24507,1129,2
81721,,24508,900,4
81722,,24508,1457,4
81723,,24508,1012,3
81724,,24509,1893,4
81725,,24509,1173,3
81726,,24510,1795,3
81727,,24510,191,4
81728,,24511,413,1
81729,,24512,756,4
81730,,24512,1021,3
81731,,24513,911,4
81732,,24513,1528,2
81733,,24513,1926,5
81734,,24514,765,1
81735,,24514,1615,5
81736,,24514,830,4
81737,,24514,1812,2
81738,,24515,1855,5
81739,,24516,1478,3
81740,,24516,794,3
81741,,24516,142,5
81742,,24516,1619,5
81743,,24516,390,5
81744,,24516,1605,5
81745,,24516,526,2
81746,,24517,1682,5
81747,,24518,1985,4
81748,,24518,1081,5
81749,,24518,1748,1
81750,,24518,409,4
81751,,24518,440,2
81752,,24518,245,3
81753,,24518,714,3
81754,,24518,1590,1
81755,,24519,859,1
81756,,24520,830,3
81757,,24520,1376,5
81758,,24520,786,3
81759,,24520,1545,4
81760,,24521,1916,3
81761,,24521,1648,3
81762,,24522,538,1
81763,,24522,1913,2
81764,,24522,1155,5
81765,,24522,655,5
81766,,24523,87,3
81767,,24523,544,4
81768,,24523,655,4
81769,,24524,977,3
81770,,24524,921,4
81771,,24525,467,2
81772,,24526,255,4
81773,,24526,1351,5
81774,,24526,1931,3
81775,,24526,1426,4
81776,,24526,749,3
81777,,24526,561,2
81778,,24526,289,4
81779,,24527,224,3
81780,,24527,590,1
81781,,24528,1359,3
81782,,24528,499,4
81783,,24528,515,4
81784,,24529,871,1
81785,,24529,689,4
81786,,24529,1127,2
81787,,24529,1628,5
81788,,24529,841,3
81789,,24529,599,5
81790,,24529,61,3
81791,,24529,1570,5
81792,,24530,119,3
81793,,24530,774,3
81794,,24530,1314,1
81795,,24530,1051,3
81796,,24531,1310,4
81797,,24531,942,3
81798,,24532,1880,3
81799,,24532,1845,3
81800,,24533,1026,2
81801,,24533,285,5
81802,,24533,538,3
81803,,24534,1812,1
81804,,24535,59,5
81805,,24535,494,3
81806,,24535,189,5
81807,,24535,261,3
81808,,24536,1821,4
81809,,24536,1385,3
81810,,24536,159,2
81811,,24536,880,1
81812,,24537,1943,4
81813,,24537,959,1
81814,,24537,1439,4
81815,,24537,1926,2
81816,,24538,1931,3
81817,,24538,723,1
81818,,24538,1100,2
81819,,24538,283,3
81820,,24539,388,1
81821,,24539,1563,3
81822,,24539,1327,3
81823,,24540,1199,3
81824,,24540,418,5
81825,,24540,1543,1
81826,,24540,1569,1
81827,,24540,1426,3
81828,,24540,612,3
81829,,24541,1090,4
81830,,24541,636,1
81831,,24541,226,3
81832,,24541,581,2
81833,,24541,1786,3
81834,,24542,1631,1
81835,,24542,1462,5
81836,,24543,1297,2
81837,,24543,1068,2
81838,,24543,235,4
81839,,24543,199,3
81840,,24543,1491,4
81841,,24543,518,2
81842,,24543,1533,5
81843,,24543,1471,1
81844,,24544,1421,4
81845,,24545,984,4
81846,,24545,208,5
81847,,24545,500,3
81848,,24546,470,1
81849,,24546,426,3
81850,,24546,1164,3
81851,,24546,1979,2
81852,,24548,1677,4
81853,,24548,1298,2
81854,,24548,1465,5
81855,,24548,1955,3
81856,,24549,719,3
81857,,24549,1412,2
81858,,24549,1679,3
81859,,24549,902,4
81860,,24549,1144,2
81861,,24549,1242,1
81862,,24550,1875,4
81863,,24550,261,4
81864,,24550,299,4
81865,,24550,1034,3
81866,,24550,507,5
81867,,24550,1117,4
81868,,24551,262,5
81869,,24551,1299,4
81870,,24551,250,5
81871,,24551,1782,4
81872,,24551,1625,1
81873,,24552,263,3
81874,,24552,1232,1
81875,,24553,475,2
81876,,24553,1989,1
81877,,24554,241,4
81878,,24554,857,5
81879,,24554,1366,5
81880,,24554,1820,4
81881,,24555,274,2
81882,,24556,1036,4
81883,,24557,1368,3
81884,,24558,1426,4
81885,,24558,1248,2
81886,,24559,536,3
81887,,24559,186,5
81888,,24559,1764,4
81889,,24560,1891,1
81890,,24560,1630,2
81891,,24560,411,1
81892,,24561,510,3
81893,,24561,122,2
81894,,24561,1963,5
81895,,24562,512,4
81896,,24562,431,4
81897,,24563,497,3
81898,,24563,906,1
81899,,24564,821,2
81900,,24564,1100,2
81901,,24564,282,3
81902,,24565,817,4
81903,,24566,1703,5
81904,,24566,747,5
81905,,24567,827,2
81906,,24567,720,2
81907,,24567,485,3
81908,,24568,15,4
81909,,24568,424,4
81910,,24568,172,5
81911,,24569,1845,1
81912,,24569,683,1
81913,,24569,309,4
81914,,24570,421,5
81915,,24570,922,1
81916,,24570,259,4
81917,,24570,130,4
81918,,24572,1778,4
81919,,24573,829,4
81920,,24574,961,1
81921,,24574,1745,1
81922,,24575,1639,5
81923,,24575,718,1
81924,,24575,1448,5
81925,,24576,933,1
81926,,24576,1283,5
81927,,24577,1905,3
81928,,24577,1395,3
81929,,24578,926,5
81930,,24578,1825,4
81931,,24578,1115,1
81932,,24578,1555,2
81933,,24578,638,2
81934,,24578,778,1
81935,,24579,1293,3
81936,,24579,189,2
81937,,24579,1578,2
81938,,24579,1939,4
81939,,24581,856,5
81940,,24581,742,2
81941,,24581,1659,4
81942,,24582,1099,1
81943,,24582,1953,1
81944,,24583,1124,4
81945,,24583,808,2
81946,,24584,1636,4
81947,,24584,750,2
81948,,24584,1759,5
81949,,24584,220,4
81950,,24585,1747,4
81951,,24585,1533,4
81952,,24585,1045,4
81953,,24585,619,5
81954,,24585,1467,1
81955,,24586,65,3
81956,,24586,124,4
81957,,24586,483,4
81958,,24587,321,2
81959,,24587,1136,3
81960,,24587,1997,3
81961,,24588,1003,5
81962,,24588,550,2
81963,,24588,426,3
81964,,24589,126,5
81965,,24589,893,1
81966,,24589,198,1
81967,,24589,1486,2
81968,,24591,685,3
81969,,24591,686,4
81970,,24591,671,1
81971,,24592,1653,2
81972,,24592,550,3
81973,,24592,252,5
81974,,24592,471,5
81975,,24593,1575,1
81976,,24593,486,4
81977,,24594,1350,4
81978,,24594,1574,1
81979,,24594,1744,3
81980,,24594,1582,3
81981,,24594,298,1
81982,,24595,1129,1
81983,,24595,539,1
81984,,24595,1008,1
81985,,24595,172,4
81986,,24596,469,3
81987,,24596,1320,2
81988,,24596,416,5
81989,,24596,1627,4
81990,,24596,808,4
81991,,24596,1370,2
81992,,24596,540,2
81993,,24597,838,3
81994,,24597,432,4
81995,,24598,1090,3
81996,,24598,1687,5
81997,,24599,1299,1
81998,,24600,1533,5
81999,,24600,721,4
82000,,24600,772,2
82001,,24600,1086,5
82002,,24600,1083,2
82003,,24601,353,1
82004,,24601,121,4
82005,,24601,836,3
82006,,24601,996,1
82007,,24601,1652,5
82008,,24602,1882,2
82009,,24603,434,1
82010,,24603,1768,3
82011,,24603,1544,1
82012,,24604,677,5
82013,,24604,1294,2
82014,,24604,710,5
82015,,24604,525,2
82016,,24604,1737,1
82017,,24605,1137,1
82018,,24605,1548,3
82019,,24606,1552,3
82020,,24606,935,1
82021,,24607,1297,5
82022,,24607,1035,1
82023,,24607,457,5
82024,,24607,190,2
82025,,24608,1179,3
82026,,24608,1896,1
82027,,24608,93,5
82028,,24608,1070,5
82029,,24609,261,2
82030,,24609,508,4
82031,,24609,757,2
82032,,24609,351,5
82033,,24609,1317,4
82034,,24610,41,1
82035,,24610,1224,3
82036,,24611,1995,4
82037,,24612,645,2
82038,,24612,1855,2
82039,,24612,1164,5
82040,,24612,1424,2
82041,,24612,1915,2
82042,,24613,574,5
82043,,24614,433,2
82044,,24614,1366,2
82045,,24614,736,3
82046,,24615,214,3
82047,,24615,1924,5
82048,,24616,1438,2
82049,,24616,1028,3
82050,,24616,1101,5
82051,,24616,1999,3
82052,,24616,853,3
82053,,24616,1360,4
82054,,24616,801,1
82055,,24616,941,2
82056,,24617,241,3
82057,,24617,1408,1
82058,,24618,74,2
82059,,24618,299,3
82060,,24618,1349,3
82061,,24618,1884,3
82062,,24619,105,3
82063,,24619,920,3
82064,,24619,1251,5
82065,,24619,1712,4
82066,,24620,244,1
82067,,24620,1206,3
82068,,24620,1533,3
82069,,24620,1998,3
82070,,24621,879,1
82071,,24621,375,1
82072,,24621,1428,1
82073,,24621,276,5
82074,,24621,1188,2
82075,,24621,734,3
82076,,24623,1712,3
82077,,24623,266,1
82078,,24624,443,2
82079,,24624,192,3
82080,,24625,1160,4
82081,,24625,1861,5
82082,,24625,486,1
82083,,24626,1289,4
82084,,24626,569,2
82085,,24626,1359,3
82086,,24626,109,4
82087,,24626,237,1
82088,,24627,833,2
82089,,24627,673,2
82090,,24627,1165,4
82091,,24627,1689,4
82092,,24627,1730,1
82093,,24628,580,2
82094,,24629,360,1
82095,,24630,967,5
82096,,24631,1417,3
82097,,24632,1359,3
82098,,24633,1147,1
82099,,24633,1263,3
82100,,24633,1450,3
82101,,24633,1176,4
82102,,24633,843,4
82103,,24634,447,4
82104,,24634,1315,1
82105,,24634,1007,4
82106,,24634,1738,4
82107,,24635,785,3
82108,,24635,222,1
82109,,24635,400,3
82110,,24635,249,4
82111,,24635,1776,2
82112,,24635,1006,3
82113,,24635,1765,3
82114,,24636,434,3
82115,,24636,1414,2
82116,,24636,1805,1
82117,,24636,1025,4
82118,,24636,283,4
82119,,24636,1874,2
82120,,24637,1045,2
82121,,24637,215,5
82122,,24637,479,5
82123,,24637,1786,2
82124,,24637,889,3
82125,,24637,841,3
82126,,24638,849,3
82127,,24638,147,5
82128,,24639,1168,5
82129,,24639,1127,2
82130,,24639,1771,1
82131,,24639,611,1
82132,,24639,1258,1
82133,,24640,500,4
82134,,24640,1062,1
82135,,24640,798,2
82136,,24640,1528,3
82137,,24641,1181,1
82138,,24641,140,2
82139,,24641,279,5
82140,,24642,1483,1
82141,,24642,403,3
82142,,24642,1718,5
82143,,24643,211,2
82144,,24643,589,3
82145,,24643,1902,4
82146,,24643,992,4
82147,,24643,309,3
82148,,24644,835,2
82149,,24644,1600,4
82150,,24645,1570,1
82151,,24645,849,3
82152,,24645,1084,1
82153,,24645,1722,2
82154,,24645,1072,2
82155,,24646,1782,3
82156,,24646,1684,1
82157,,24646,713,4
82158,,24647,628,1
82159,,24647,248,1
82160,,24647,890,4
82161,,24648,873,1
82162,,24648,1800,3
82163,,24648,414,2
82164,,24649,1380,1
82165,,24649,1601,5
82166,,24649,1620,4
82167,,24649,1865,4
82168,,24650,698,1
82169,,24650,744,2
82170,,24650,660,5
82171,,24650,947,1
82172,,24650,1644,3
82173,,24651,890,4
82174,,24651,1858,5
82175,,24651,1360,5
82176,,24652,312,1
82177,,24652,423,1
82178,,24653,591,3
82179,,24653,1340,5
82180,,24654,1479,2
82181,,24654,109,4
82182,,24654,1022,4
82183,,24655,1384,3
82184,,24655,1404,2
82185,,24655,1083,4
82186,,24655,342,3
82187,,24655,141,4
82188,,24656,1447,2
82189,,24656,98,5
82190,,24657,1602,4
82191,,24657,1364,2
82192,,24657,1155,1
82193,,24657,814,4
82194,,24657,1448,1
82195,,24658,707,5
82196,,24658,26,2
82197,,24659,1638,4
82198,,24659,229,5
82199,,24659,1846,5
82200,,24660,484,1
82201,,24660,867,4
82202,,24660,858,4
82203,,24660,1629,5
82204,,24661,1343,2
82205,,24661,1792,2
82206,,24662,1928,4
82207,,24662,1531,3
82208,,24662,170,1
82209,,24662,1060,3
82210,,24662,1013,1
82211,,24663,959,4
82212,,24663,501,2
82213,,24663,1937,1
82214,,24664,446,5
82215,,24664,1476,4
82216,,24665,1919,3
82217,,24665,1244,5
82218,,24665,89,3
82219,,24666,1767,1
82220,,24667,885,5
82221,,24667,1038,3
82222,,24667,1311,3
82223,,24669,1330,2
82224,,24669,204,5
82225,,24669,1380,5
82226,,24669,1464,1
82227,,24670,398,4
82228,,24670,1245,5
82229,,24670,1840,5
82230,,24670,1354,4
82231,,24671,274,2
82232,,24671,721,4
82233,,24671,1734,3
82234,,24672,1781,5
82235,,24673,1462,4
82236,,24674,201,2
82237,,24674,579,1
82238,,24674,730,2
82239,,24675,1078,2
82240,,24676,872,5
82241,,24676,1390,1
82242,,24676,1704,5
82243,,24676,111,1
82244,,24676,462,1
82245,,24676,15,2
82246,,24676,1857,4
82247,,24677,990,4
82248,,24677,1156,5
82249,,24677,330,3
82250,,24678,422,5
82251,,24678,742,3
82252,,24678,1217,5
82253,,24678,1338,1
82254,,24678,1782,3
82255,,24679,345,5
82256,,24679,1807,5
82257,,24680,1037,5
82258,,24680,38,3
82259,,24681,1512,4
82260,,24681,116,4
82261,,24681,512,2
82262,,24682,1354,4
82263,,24682,45,3
82264,,24682,734,2
82265,,24682,1958,3
82266,,24683,1279,3
82267,,24685,100,5
82268,,24685,603,5
82269,,24686,319,5
82270,,24686,1920,2
82271,,24686,306,2
82272,,24686,1687,5
82273,,24687,1726,2
82274,,24688,1715,4
82275,,24688,684,1
82276,,24688,713,2
82277,,24688,1501,5
82278,,24688,1799,5
82279,,24689,440,1
82280,,24689,376,2
82281,,24689,1942,3
82282,,24689,621,5
82283,,24689,745,3
82284,,24690,1849,2
82285,,24690,817,5
82286,,24690,1037,3
82287,,24690,935,1
82288,,24692,1445,5
82289,,24692,1534,4
82290,,24692,658,5
82291,,24693,1355,4
82292,,24693,1251,5
82293,,24693,243,1
82294,,24693,1744,3
82295,,24693,393,2
82296,,24694,1213,5
82297,,24694,1951,3
82298,,24694,479,2
82299,,24694,1576,4
82300,,24694,709,4
82301,,24694,643,2
82302,,24695,377,2
82303,,24695,1740,1
82304,,24695,1523,3
82305,,24695,1875,4
82306,,24696,1177,4
82307,,24696,1764,4
82308,,24697,251,4
82309,,24697,1306,3
82310,,24697,1142,5
82311,,24698,1305,3
82312,,24698,1173,1
82313,,24699,1452,2
82314,,24700,272,4
82315,,24700,962,1
82316,,24700,1216,1
82317,,24700,1666,4
82318,,24701,408,2
82319,,24701,1768,5
82320,,24701,236,4
82321,,24701,70,1
82322,,24702,242,5
82323,,24702,1319,3
82324,,24703,1713,3
82325,,24703,1720,1
82326,,24703,177,1
82327,,24703,1901,5
82328,,24703,1596,3
82329,,24704,1162,3
82330,,24704,278,3
82331,,24704,596,3
82332,,24705,1832,2
82333,,24705,1059,5
82334,,24705,1539,3
82335,,24705,1634,5
82336,,24706,1240,4
82337,,24707,740,4
82338,,24707,531,3
82339,,24708,1765,3
82340,,24708,1686,4
82341,,24708,1594,2
82342,,24709,603,5
82343,,24709,589,2
82344,,24709,1722,4
82345,,24710,1110,3
82346,,24710,747,4
82347,,24710,200,1
82348,,24710,83,1
82349,,24710,1935,5
82350,,24711,1873,4
82351,,24711,1350,3
82352,,24711,1634,1
82353,,24711,1105,5
82354,,24712,4,4
82355,,24712,4,5
82356,,24712,1726,3
82357,,24713,995,1
82358,,24713,1186,1
82359,,24713,89,3
82360,,24713,1999,1
82361,,24713,1732,3
82362,,24714,304,3
82363,,24714,53,1
82364,,24714,1415,2
82365,,24714,1996,5
82366,,24714,71,2
82367,,24714,1208,5
82368,,24714,1644,5
82369,,24715,260,2
82370,,24715,568,2
82371,,24715,351,3
82372,,24715,380,1
82373,,24715,1988,5
82374,,24715,426,1
82375,,24716,748,2
82376,,24716,241,3
82377,,24716,1051,3
82378,,24717,562,1
82379,,24717,957,4
82380,,24717,1534,5
82381,,24717,1594,1
82382,,24717,961,2
82383,,24717,856,2
82384,,24717,574,1
82385,,24718,1434,3
82386,,24718,635,5
82387,,24718,1242,3
82388,,24719,1712,1
82389,,24719,1005,2
82390,,24719,1899,5
82391,,24719,1877,3
82392,,24720,1561,3
82393,,24720,779,1
82394,,24721,578,1
82395,,24721,87,1
82396,,24722,1573,2
82397,,24722,1090,2
82398,,24722,750,3
82399,,24722,468,2
82400,,24722,675,5
82401,,24722,355,5
82402,,24723,1135,1
82403,,24723,1262,3
82404,,24723,504,3
82405,,24723,808,5
82406,,24723,870,1
82407,,24724,232,4
82408,,24724,1924,1
82409,,24724,90,5
82410,,24724,1083,5
82411,,24725,1167,4
82412,,24726,589,3
82413,,24726,1383,3
82414,,24727,1546,1
82415,,24727,1467,2
82416,,24727,1134,5
82417,,24727,233,2
82418,,24728,1006,5
82419,,24728,495,1
82420,,24728,192,5
82421,,24728,1855,4
82422,,24728,685,1
82423,,24729,218,3
82424,,24729,669,4
82425,,24730,910,4
82426,,24730,345,1
82427,,24730,74,2
82428,,24730,1465,3
82429,,24730,1456,4
82430,,24730,1690,1
82431,,24730,282,3
82432,,24730,63,1
82433,,24731,282,4
82434,,24731,1784,2
82435,,24731,651,3
82436,,24731,842,1
82437,,24732,496,1
82438,,24733,96,5
82439,,24733,978,3
82440,,24733,554,1
82441,,24733,1363,1
82442,,24733,1408,2
82443,,24734,1036,2
82444,,24734,1021,1
82445,,24735,576,1
82446,,24735,1758,1
82447,,24735,1209,1
82448,,24735,1259,4
82449,,24736,1019,1
82450,,24736,1922,4
82451,,24736,1652,1
82452,,24737,306,1
82453,,24737,1981,2
82454,,24738,1720,4
82455,,24738,166,2
82456,,24738,1398,2
82457,,24738,308,4
82458,,24738,420,3
82459,,24738,1491,1
82460,,24738,6,1
82461,,24738,400,1
82462,,24739,1137,1
82463,,24740,828,4
82464,,24740,1611,1
82465,,24740,1013,3
82466,,24740,1213,1
82467,,24740,268,3
82468,,24740,1085,1
82469,,24741,1511,2
82470,,24742,1826,3
82471,,24742,1226,1
82472,,24743,1850,2
82473,,24743,568,4
82474,,24743,480,1
82475,,24744,82,5
82476,,24745,1868,5
82477,,24745,790,1
82478,,24745,1965,3
82479,,24746,1277,2
82480,,24746,356,5
82481,,24746,381,4
82482,,24747,662,3
82483,,24747,682,1
82484,,24748,857,4
82485,,24748,1114,5
82486,,24748,1520,4
82487,,24749,1835,1
82488,,24749,1912,4
82489,,24749,1877,3
82490,,24749,278,5
82491,,24749,186,4
82492,,24750,1033,4
82493,,24751,201,3
82494,,24751,1341,4
82495,,24751,183,4
82496,,24752,428,3
82497,,24752,1791,3
82498,,24753,226,3
82499,,24753,1066,3
82500,,24753,34,3
82501,,24753,405,2
82502,,24753,239,5
82503,,24753,1530,5
82504,,24754,597,3
82505,,24754,243,5
82506,,24754,657,3
82507,,24754,1713,1
82508,,24754,273,1
82509,,24755,1491,3
82510,,24755,381,1
82511,,24755,254,4
82512,,24755,1706,3
82513,,24756,746,5
82514,,24756,1408,2
82515,,24757,1715,4
82516,,24757,165,4
82517,,24757,98,1
82518,,24757,293,5
82519,,24758,622,4
82520,,24758,890,1
82521,,24758,341,3
82522,,24758,969,4
82523,,24759,1922,2
82524,,24759,202,3
82525,,24759,1107,4
82526,,24759,873,5
82527,,24760,1813,4
82528,,24760,890,1
82529,,24760,333,1
82530,,24761,518,4
82531,,24761,1844,2
82532,,24762,1592,4
82533,,24762,1937,3
82534,,24762,150,4
82535,,24763,1264,3
82536,,24764,390,5
82537,,24764,249,1
82538,,24764,1255,1
82539,,24764,248,2
82540,,24764,1715,3
82541,,24764,1766,2
82542,,24765,1163,4
82543,,24765,950,4
82544,,24765,58,1
82545,,24765,199,3
82546,,24765,456,3
82547,,24766,1464,5
82548,,24766,517,1
82549,,24767,1702,3
82550,,24768,1234,1
82551,,24768,1995,1
82552,,24769,1553,4
82553,,24769,19,1
82554,,24769,90,5
82555,,24769,1848,3
82556,,24769,1741,5
82557,,24769,1928,4
82558,,24769,559,1
82559,,24769,1166,5
82560,,24770,1981,2
82561,,24770,1158,3
82562,,24770,216,3
82563,,24770,462,3
82564,,24770,906,2
82565,,24771,229,2
82566,,24771,274,1
82567,,24771,1842,4
82568,,24772,669,5
82569,,24773,1094,5
82570,,24774,456,3
82571,,24774,1033,5
82572,,24774,602,3
82573,,24774,773,4
82574,,24775,680,2
82575,,24775,1241,3
82576,,24775,132,3
82577,,24776,1879,3
82578,,24777,205,1
82579,,24777,1630,5
82580,,24777,12,5
82581,,24778,1443,2
82582,,24778,952,4
82583,,24779,1847,2
82584,,24780,1829,1
82585,,24780,1427,1
82586,,24781,1038,2
82587,,24781,1339,2
82588,,24782,445,4
82589,,24782,1155,5
82590,,24782,186,4
82591,,24783,1441,1
82592,,24783,696,2
82593,,24783,1761,1
82594,,24783,408,2
82595,,24783,1669,5
82596,,24784,1997,3
82597,,24784,1047,2
82598,,24784,1216,4
82599,,24784,316,4
82600,,24784,1627,4
82601,,24785,1946,1
82602,,24786,1452,2
82603,,24786,568,2
82604,,24786,1403,3
82605,,24787,77,1
82606,,24787,1974,3
82607,,24787,601,4
82608,,24787,1905,3
82609,,24787,827,2
82610,,24787,759,4
82611,,24787,368,5
82612,,24788,777,4
82613,,24788,10,5
82614,,24789,1469,3
82615,,24789,177,3
82616,,24789,1745,3
82617,,24789,1932,4
82618,,24789,1484,3
82619,,24790,790,3
82620,,24790,1060,5
82621,,24790,1826,5
82622,,24791,976,3
82623,,24791,970,2
82624,,24791,1926,2
82625,,24791,1176,5
82626,,24791,786,1
82627,,24792,546,5
82628,,24792,1715,1
82629,,24793,1287,3
82630,,24794,1094,5
82631,,24794,315,3
82632,,24794,1027,1
82633,,24794,1474,4
82634,,24794,1571,1
82635,,24794,423,1
82636,,24794,1435,4
82637,,24795,1536,2
82638,,24796,635,3
82639,,24796,1099,4
82640,,24797,83,3
82641,,24797,1482,2
82642,,24797,31,4
82643,,24797,611,5
82644,,24798,106,2
82645,,24798,303,4
82646,,24798,269,4
82647,,24798,1215,2
82648,,24799,1574,4
82649,,24799,1269,1
82650,,24800,1935,1
82651,,24800,1271,2
82652,,24801,221,1
82653,,24801,951,5
82654,,24801,252,5
82655,,24801,232,2
82656,,24801,1399,2
82657,,24801,1739,1
82658,,24801,1936,2
82659,,24802,696,1
82660,,24802,1700,4
82661,,24803,1086,5
82662,,24803,1669,2
82663,,24803,1397,4
82664,,24804,244,1
82665,,24805,501,3
82666,,24805,184,2
82667,,24805,39,2
82668,,24805,402,1
82669,,24806,1521,4
82670,,24806,1419,3
82671,,24806,1840,2
82672,,24806,1052,2
82673,,24806,790,1
82674,,24807,967,4
82675,,24808,1451,3
82676,,24809,595,2
82677,,24809,644,2
82678,,24809,453,2
82679,,24809,1116,2
82680,,24810,717,4
82681,,24810,801,2
82682,,24810,1652,4
82683,,24810,1344,2
82684,,24810,401,1
82685,,24810,1643,1
82686,,24811,1606,3
82687,,24811,1717,1
82688,,24812,1876,3
82689,,24812,1921,1
82690,,24812,1115,4
82691,,24812,283,2
82692,,24812,1993,3
82693,,24813,1553,1
82694,,24813,724,2
82695,,24814,929,5
82696,,24815,856,5
82697,,24815,711,5
82698,,24815,435,4
82699,,24815,912,3
82700,,24815,298,3
82701,,24815,1637,2
82702,,24815,1176,4
82703,,24815,708,2
82704,,24816,771,3
82705,,24817,423,5
82706,,24817,1088,3
82707,,24818,611,5
82708,,24818,170,3
82709,,24818,1275,4
82710,,24818,1178,3
82711,,24819,1269,1
82712,,24819,1593,2
82713,,24820,1934,1
82714,,24820,80,4
82715,,24821,233,3
82716,,24821,1232,3
82717,,24821,536,4
82718,,24821,1606,2
82719,,24821,1918,3
82720,,24822,1209,5
82721,,24822,870,2
82722,,24822,1764,4
82723,,24822,1519,4
82724,,24822,51,5
82725,,24823,1457,3
82726,,24823,696,5
82727,,24823,383,5
82728,,24824,1491,5
82729,,24824,1169,4
82730,,24825,1958,4
82731,,24825,533,1
82732,,24825,795,5
82733,,24826,1201,4
82734,,24826,1427,5
82735,,24827,123,2
82736,,24828,870,2
82737,,24828,857,3
82738,,24828,1220,3
82739,,24828,1321,2
82740,,24828,146,2
82741,,24828,1288,4
82742,,24828,1198,2
82743,,24829,492,4
82744,,24829,1931,4
82745,,24829,428,3
82746,,24829,1965,2
82747,,24829,111,5
82748,,24829,1286,4
82749,,24830,343,1
82750,,24830,473,2
82751,,24830,269,1
82752,,24830,239,4
82753,,24830,1824,2
82754,,24831,1610,4
82755,,24831,1176,4
82756,,24831,691,2
82757,,24831,447,4
82758,,24831,816,4
82759,,24831,1283,3
82760,,24832,1731,1
82761,,24832,1794,5
82762,,24832,208,2
82763,,24833,1724,4
82764,,24833,1102,5
82765,,24834,1197,2
82766,,24834,1930,1
82767,,24834,1372,2
82768,,24835,893,2
82769,,24836,1017,1
82770,,24836,1410,5
82771,,24836,42,3
82772,,24836,1495,4
82773,,24837,1169,5
82774,,24839,1453,3
82775,,24839,1218,2
82776,,24839,1952,3
82777,,24839,1025,1
82778,,24840,716,3
82779,,24840,1636,1
82780,,24841,1410,1
82781,,24842,1699,1
82782,,24842,1951,3
82783,,24842,1725,4
82784,,24843,495,4
82785,,24843,494,1
82786,,24845,1529,5
82787,,24845,146,5
82788,,24845,278,5
82789,,24846,1412,4
82790,,24847,1638,2
82791,,24847,1262,2
82792,,24847,221,1
82793,,24847,73,5
82794,,24847,714,2
82795,,24848,909,3
82796,,24848,1032,1
82797,,24848,1588,1
82798,,24848,1557,4
82799,,24849,1451,4
82800,,24849,1621,1
82801,,24849,811,1
82802,,24850,1184,5
82803,,24850,1799,5
82804,,24850,220,5
82805,,24850,1677,5
82806,,24850,124,3
82807,,24850,1769,5
82808,,24851,1698,5
82809,,24851,692,4
82810,,24852,1320,3
82811,,24853,1446,5
82812,,24853,1610,4
82813,,24854,1948,3
82814,,24854,734,2
82815,,24854,637,4
82816,,24854,1758,5
82817,,24854,19,5
82818,,24855,1672,1
82819,,24855,792,4
82820,,24855,394,3
82821,,24856,1981,5
82822,,24856,954,1
82823,,24856,1718,3
82824,,24857,1559,5
82825,,24857,818,4
82826,,24857,701,5
82827,,24857,302,4
82828,,24857,1587,3
82829,,24859,263,5
82830,,24859,1254,2
82831,,24859,1054,5
82832,,24859,1545,3
82833,,24860,682,4
82834,,24860,1117,4
82835,,24861,850,1
82836,,24861,880,4
82837,,24861,449,5
82838,,24861,35,3
82839,,24861,231,1
82840,,24861,715,1
82841,,24862,1690,5
82842,,24862,195,2
82843,,24863,1531,5
82844,,24863,380,1
82845,,24864,1706,2
82846,,24864,1077,5
